,year,selling_price,km_driven,brand,fuel,seller,transmission,owner
1009,14,11.695255355062795,9.90353755128617,Tata_Nano,Petrol,Individual,Manual,First Owner
1010,12,12.611541086966115,11.407576060361786,Hyundai_i20,Diesel,Individual,Manual,First Owner
1011,14,11.849404844423074,11.002116507732017,Tata_Indigo,Diesel,Individual,Manual,Second Owner
1012,10,13.369225017834633,10.043292972227004,Skoda_Rapid,Petrol,Individual,Manual,First Owner
1013,7,12.847929163278053,10.005863619152995,Maruti_Alto,Petrol,Individual,Manual,First Owner
1014,14,11.695255355062795,9.90353755128617,Tata_Nano,Petrol,Individual,Manual,First Owner
1015,7,13.384729180332174,11.156264806643742,Maruti_Ciaz,Petrol,Individual,Manual,First Owner
1016,16,11.918397239722838,11.002116507732017,Maruti_Alto,Petrol,Individual,Manual,Second Owner
1017,7,13.217675375388819,10.463131911491967,Ford_Figo,Petrol,Individual,Manual,First Owner
1018,13,13.384729180332174,11.171040606504132,Mahindra_XUV500,Diesel,Dealer,Manual,First Owner
1019,13,13.840204146163925,12.030951106289246,Mitsubishi_Pajero,Diesel,Dealer,Manual,Second Owner
1020,14,12.180759965737863,11.802343529715058,Ford_Fiesta,Diesel,Dealer,Manual,First Owner
1021,7,15.150511887854474,9.210440366976517,Mercedes-Benz_C-Class,Diesel,Dealer,Automatic,First Owner
1022,12,14.214287349062356,10.596659732783579,BMW_3,Diesel,Dealer,Automatic,First Owner
1023,6,15.414898336565054,10.308985993422082,BMW_X5,Diesel,Dealer,Automatic,First Owner
1024,7,13.946539697563276,10.044943711090122,Honda_City,Petrol,Trustmark Dealer,Automatic,First Owner
1025,14,11.461642696843066,11.156264806643742,Chevrolet_Beat,Diesel,Individual,Manual,First Owner
1026,8,14.930652476452392,10.308985993422082,BMW_3,Diesel,Individual,Automatic,First Owner
1027,8,13.217675375388819,9.89802264710506,Hyundai_Grand,Petrol,Dealer,Automatic,First Owner
1028,10,13.345508528717259,9.385889044482708,Maruti_Ertiga,Petrol,Trustmark Dealer,Manual,First Owner
1029,8,13.161586013632684,9.260177606823355,Hyundai_Grand,Petrol,Dealer,Automatic,First Owner
1030,9,12.384223015005313,10.62135173563291,Chevrolet_Beat,Petrol,Dealer,Manual,First Owner
1031,8,14.77102238760702,10.761364965859624,Toyota_Fortuner,Diesel,Trustmark Dealer,Automatic,First Owner
1032,13,12.345834587905333,10.816272145080996,Hyundai_i10,Petrol,Dealer,Manual,First Owner
1033,12,14.077875591662238,10.97679912709094,Audi_A6,Diesel,Dealer,Automatic,First Owner
1034,8,13.279368835614243,10.683018830053381,Maruti_Baleno,Petrol,Trustmark Dealer,Manual,First Owner
1035,7,13.623139877437296,9.324829098460881,Maruti_Baleno,Petrol,Trustmark Dealer,Automatic,First Owner
1036,12,12.54254845357358,10.859018228147887,Hyundai_i20,Diesel,Dealer,Manual,First Owner
1037,9,13.493928313146206,10.804014689230804,Maruti_Baleno,Petrol,Trustmark Dealer,Manual,First Owner
1038,10,12.611541086966115,11.407576060361786,Mahindra_Verito,Diesel,Individual,Manual,First Owner
1039,10,12.834683971615659,11.156264806643742,Hyundai_Xcent,Petrol,Individual,Manual,First Owner
1040,22,12.644330802262578,11.407576060361786,Honda_City,Petrol,Individual,Manual,Fourth & Above Owner
1041,14,12.834683971615659,12.154784614286667,Maruti_Swift,Diesel,Individual,Manual,Third Owner
1042,9,14.48334044336031,11.571203807011969,Ford_Endeavour,Diesel,Individual,Automatic,First Owner
1043,13,12.899222326086994,11.289794413577894,Tata_Xenon,Diesel,Individual,Manual,Second Owner
1044,11,13.217675375388819,11.289794413577894,Nissan_Terrano,Diesel,Individual,Manual,Second Owner
1045,7,12.506180941677357,9.90353755128617,Maruti_Eeco,Petrol,Individual,Manual,First Owner
1046,13,13.22672519452875,11.608244735642321,Maruti_Ertiga,Diesel,Individual,Manual,Second Owner
1047,12,13.122365377402328,11.002116507732017,Ford_Ecosport,Diesel,Individual,Manual,Second Owner
1048,15,12.899222326086994,11.775297421715827,Skoda_Laura,Diesel,Individual,Automatic,Second Owner
1049,8,12.54254845357358,10.269483916733925,Hyundai_EON,Petrol,Individual,Manual,First Owner
1050,17,11.289794413577894,12.206077645517674,Tata_Indica,Petrol,Individual,Manual,First Owner
1051,19,10.915106645867503,11.51293546492023,Tata_Indica,Diesel,Individual,Manual,First Owner
1052,11,12.429220196836383,10.819798284210286,Maruti_Alto,Petrol,Individual,Manual,First Owner
1053,15,12.429220196836383,12.154784614286667,Mahindra_Bolero,Diesel,Individual,Manual,Fourth & Above Owner
1054,18,11.461642696843066,11.51293546492023,Mahindra_Jeep,Diesel,Individual,Manual,Second Owner
1055,11,13.493928313146206,11.813037464800539,Mahindra_Scorpio,Diesel,Individual,Manual,Second Owner
1056,10,12.676079399771027,10.819798284210286,Mahindra_Bolero,Diesel,Individual,Manual,Third Owner
1057,11,13.997832948091215,11.813037464800539,Skoda_Octavia,Diesel,Individual,Automatic,Third Owner
1058,13,11.982935344196433,10.819798284210286,Chevrolet_Beat,Diesel,Individual,Manual,First Owner
1059,7,13.579789490265188,9.881855252409014,Honda_Jazz,Diesel,Dealer,Manual,First Owner
1060,7,13.997832948091215,10.295563423525277,Honda_City,Petrol,Dealer,Manual,First Owner
1061,14,12.07254696717504,11.156264806643742,Maruti_Swift,Petrol,Individual,Manual,First Owner
1062,7,13.76421831620775,9.61587214452889,Maruti_Vitara,Diesel,Individual,Automatic,First Owner
1063,6,12.73670383776449,10.819798284210286,Maruti_Celerio,Petrol,Individual,Manual,First Owner
1064,8,13.623139877437296,9.510519035757246,Renault_Captur,Diesel,Individual,Manual,First Owner
1065,7,14.946912992035967,9.99884318585288,Audi_A4,Petrol,Individual,Automatic,First Owner
1066,7,13.567050480716235,10.12667110305036,Honda_Amaze,Diesel,Dealer,Manual,First Owner
1067,15,12.765691290604371,11.289794413577894,Toyota_Corolla,Petrol,Individual,Automatic,Third Owner
1068,7,13.444448325847754,10.571342565808699,Honda_Amaze,Petrol,Dealer,Manual,First Owner
1069,9,12.409017571151187,11.002116507732017,Maruti_Alto,Petrol,Individual,Manual,First Owner
1070,7,13.579789490265188,10.799595985047786,Honda_Amaze,Diesel,Dealer,Manual,First Owner
1071,7,13.429849547739444,10.791399385808587,Honda_Amaze,Petrol,Dealer,Manual,First Owner
1072,8,13.199326270390594,9.90353755128617,Hyundai_Grand,Petrol,Individual,Manual,Second Owner
1073,9,12.959846800844963,10.12667110305036,Mahindra_KUV,Petrol,Individual,Manual,First Owner
1074,17,11.849404844423074,11.695255355062795,Maruti_Zen,Petrol,Individual,Manual,First Owner
1075,6,13.910821646859095,10.308985993422082,Maruti_Ertiga,Diesel,Individual,Manual,First Owner
1076,10,13.480039220276565,10.463131911491967,Renault_Lodgy,Diesel,Individual,Manual,First Owner
1077,12,14.272936037914342,11.362114203075018,Audi_A4,Diesel,Dealer,Automatic,First Owner
1078,10,14.375126917328105,11.757000418039665,Audi_Q3,Diesel,Dealer,Automatic,First Owner
1079,7,12.899222326086994,10.896757843893464,Tata_Zest,Petrol,Dealer,Manual,Second Owner
1080,11,14.375126917328105,11.536202441874721,Audi_A6,Diesel,Dealer,Automatic,First Owner
1081,11,14.430696737594902,11.038721024659884,Audi_Q5,Petrol,Dealer,Automatic,First Owner
1082,20,11.652687407345388,11.407576060361786,Hyundai_Santro,Petrol,Dealer,Manual,Second Owner
1083,7,13.76421831620775,9.970912528850917,Ford_EcoSport,Diesel,Dealer,Manual,First Owner
1084,10,12.644330802262578,10.394732724323175,Datsun_GO,Petrol,Dealer,Manual,First Owner
1085,19,13.26212705890841,6.90975328164481,Mahindra_Jeep,Diesel,Dealer,Manual,First Owner
1086,8,13.102162710901053,9.99884318585288,Renault_Pulse,Diesel,Dealer,Manual,First Owner
1087,8,13.081543466215237,10.882978410296374,Hyundai_Grand,Petrol,Dealer,Manual,First Owner
1088,9,15.068273812173887,10.87806606028079,Land_Rover,Diesel,Dealer,Automatic,First Owner
1089,7,12.821260987319457,9.210440366976517,Renault_KWID,Petrol,Dealer,Manual,First Owner
1090,8,13.635188201437066,9.546884034617925,Maruti_Baleno,Diesel,Dealer,Manual,First Owner
1091,8,13.384729180332174,10.691967639914864,Volkswagen_Polo,Petrol,Dealer,Manual,First Owner
1092,11,13.415034483903348,10.59403134722596,Toyota_Etios,Diesel,Dealer,Manual,First Owner
1093,8,13.76421831620775,11.19822841866684,Chevrolet_Cruze,Diesel,Dealer,Automatic,First Owner
1094,11,13.444448325847754,9.741027444837728,Honda_City,Petrol,Dealer,Manual,First Owner
1095,8,13.415034483903348,9.830486659651637,Volkswagen_Polo,Petrol,Dealer,Manual,First Owner
1096,8,13.73755009757506,10.194925064489325,Tata_Nexon,Diesel,Dealer,Manual,First Owner
1097,10,12.429220196836383,10.308985993422082,Hyundai_EON,Petrol,Individual,Manual,First Owner
1098,9,13.142166004700508,10.645448706505872,Tata_Sumo,Diesel,Individual,Manual,First Owner
1099,11,13.161586013632684,11.608244735642321,Honda_City,Diesel,Individual,Manual,First Owner
1100,20,11.51293546492023,11.51293546492023,Tata_Indica,Diesel,Individual,Manual,First Owner
1101,19,11.350418300109132,12.611541086966115,Tata_Indica,Diesel,Individual,Manual,Second Owner
1102,16,11.775297421715827,11.608244735642321,Tata_Indigo,Diesel,Individual,Manual,Third Owner
1103,7,13.76421831620775,10.226331631955956,Ford_EcoSport,Diesel,Dealer,Manual,First Owner
1104,10,13.017005083966255,11.156264806643742,Ford_Figo,Petrol,Individual,Manual,First Owner
1105,13,12.676079399771027,10.819798284210286,Honda_City,Petrol,Individual,Manual,Second Owner
1106,10,13.081543466215237,10.819798284210286,Maruti_Swift,Diesel,Individual,Manual,First Owner
1107,11,14.727793670047236,10.736418414365374,Mercedes-Benz_New,Diesel,Individual,Automatic,First Owner
1108,13,13.579789490265188,11.314486721293981,Toyota_Innova,Diesel,Individual,Manual,First Owner
1109,9,11.695255355062795,11.695255355062795,Maruti_Omni,Petrol,Individual,Manual,First Owner
1110,19,11.225256725762893,11.289794413577894,Maruti_Alto,Petrol,Individual,Manual,Third Owner
1111,15,11.502885230075814,11.156264806643742,Tata_Indica,Petrol,Individual,Manual,First Owner
1112,7,13.830400155679214,9.90353755128617,Maruti_S-Cross,Diesel,Individual,Manual,First Owner
1113,12,12.429220196836383,12.206077645517674,Mahindra_Xylo,Diesel,Individual,Manual,Second Owner
1114,14,13.161586013632684,11.695255355062795,Toyota_Innova,Diesel,Individual,Manual,First Owner
1115,7,13.910821646859095,10.308985993422082,Hyundai_Verna,Diesel,Individual,Automatic,First Owner
1116,20,12.206077645517674,12.314931534737134,Toyota_Innova,Diesel,Individual,Manual,First Owner
1117,9,13.171155446333852,11.002116507732017,Maruti_Swift,Diesel,Individual,Manual,First Owner
1118,9,13.122365377402328,10.596659732783579,Hyundai_i20,Petrol,Individual,Manual,First Owner
1119,9,13.42246945133505,11.991194838632996,Mahindra_Scorpio,Diesel,Individual,Manual,First Owner
1120,16,11.918397239722838,11.002116507732017,Hyundai_i10,Petrol,Individual,Manual,Third Owner
1121,18,12.429220196836383,10.819798284210286,Mahindra_Bolero,Diesel,Individual,Manual,First Owner
1122,7,13.017005083966255,8.699681400989514,Hyundai_Grand,Petrol,Individual,Manual,First Owner
1123,16,11.918397239722838,11.127277689932466,Hyundai_Santro,Petrol,Individual,Manual,Second Owner
1124,13,12.206077645517674,11.350418300109132,Chevrolet_Beat,Diesel,Individual,Manual,First Owner
1125,14,13.171155446333852,11.156264806643742,Mahindra_Scorpio,Diesel,Individual,Automatic,First Owner
1126,26,11.002116507732017,10.463131911491967,Maruti_Esteem,Petrol,Individual,Manual,Second Owner
1127,15,12.100717685412471,11.51293546492023,Maruti_Swift,Diesel,Individual,Manual,Second Owner
1128,10,13.07107218827772,11.608244735642321,Honda_Amaze,Diesel,Individual,Manual,First Owner
1129,15,12.847929163278053,12.180759965737863,Mahindra_Scorpio,Diesel,Individual,Automatic,Second Owner
1130,10,12.560247968016562,10.736418414365374,Maruti_Alto,Petrol,Individual,Manual,Second Owner
1131,17,11.420821140914589,11.002116507732017,Maruti_Alto,Petrol,Individual,Manual,Second Owner
1132,8,12.429220196836383,10.736418414365374,Datsun_RediGO,Petrol,Individual,Manual,First Owner
1133,10,12.899222326086994,10.645448706505872,Hyundai_Grand,Diesel,Individual,Manual,First Owner
1134,19,11.982935344196433,11.407576060361786,Hyundai_Santro,Petrol,Individual,Automatic,Second Owner
1135,13,13.384729180332174,11.350418300109132,Skoda_Yeti,Diesel,Individual,Manual,Second Owner
1136,13,12.92391243868049,11.695255355062795,Hyundai_Verna,Diesel,Individual,Manual,Third Owner
1137,12,12.959846800844963,11.184435286790631,Ford_Ecosport,Diesel,Individual,Manual,First Owner
1138,12,12.429220196836383,11.170449240431308,Maruti_Wagon,CNG,Individual,Manual,Second Owner
1139,16,12.206077645517674,11.608244735642321,Maruti_Swift,Petrol,Individual,Manual,Fourth & Above Owner
1140,12,12.429220196836383,11.170449240431308,Maruti_Wagon,CNG,Individual,Manual,Second Owner
1141,15,11.775297421715827,11.87757552297847,Volkswagen_Polo,Diesel,Individual,Manual,Fourth & Above Owner
1142,8,12.468440756144114,10.308985993422082,Maruti_Eeco,Petrol,Dealer,Manual,First Owner
1143,18,11.951186847493476,11.082157933374816,Hyundai_Verna,Petrol,Dealer,Manual,First Owner
1144,10,13.017005083966255,10.545367754151743,Honda_Jazz,Diesel,Individual,Manual,First Owner
1145,13,12.301387370778713,11.407576060361786,Maruti_SX4,Petrol,Individual,Manual,Second Owner
1146,7,13.384729180332174,10.518700218288165,Hyundai_i20,Diesel,Dealer,Manual,First Owner
1147,7,12.560247968016562,10.308985993422082,Maruti_Alto,Petrol,Dealer,Manual,First Owner
1148,7,13.493928313146206,10.165890277802454,Honda_Amaze,Petrol,Dealer,Automatic,First Owner
1149,9,13.345508528717259,10.308985993422082,Maruti_Ciaz,Petrol,Dealer,Manual,First Owner
1150,9,13.217675375388819,10.043292972227004,Hyundai_i20,Petrol,Dealer,Manual,First Owner
1151,13,12.388398368982115,10.596659732783579,Hyundai_i10,Petrol,Dealer,Manual,First Owner
1152,11,13.304686600863562,10.203629181337648,Nissan_Terrano,Diesel,Dealer,Manual,First Owner
1153,13,12.765691290604371,11.082157933374816,Tata_New,Diesel,Dealer,Manual,First Owner
1154,10,12.409017571151187,10.373522431293592,Hyundai_EON,Petrol,Dealer,Manual,First Owner
1155,9,13.304686600863562,10.933124826700707,Mahindra_Bolero,Diesel,Dealer,Manual,First Owner
1156,8,14.690979711984754,10.308985993422082,BMW_X1,Diesel,Individual,Automatic,First Owner
1157,11,13.3374763699232,11.289794413577894,Mahindra_Scorpio,Diesel,Dealer,Manual,First Owner
1158,11,12.886643575525625,10.859018228147887,Maruti_Swift,Petrol,Dealer,Manual,Second Owner
1159,11,13.361381852676738,9.491828300264636,Maruti_Ertiga,Petrol,Dealer,Manual,First Owner
1160,14,12.100717685412471,10.491301994830229,Maruti_Alto,Petrol,Dealer,Manual,First Owner
1161,10,13.091904169919621,11.19822841866684,Maruti_Swift,Diesel,Dealer,Manual,Second Owner
1162,21,11.608244735642321,11.002116507732017,Maruti_Alto,Petrol,Individual,Manual,First Owner
1163,19,11.918397239722838,11.002116507732017,Maruti_Wagon,Petrol,Individual,Manual,Second Owner
1164,13,12.899222326086994,11.608244735642321,Chevrolet_Tavera,Diesel,Individual,Manual,First Owner
1165,13,12.206077645517674,11.156264806643742,Tata_Indica,Diesel,Individual,Manual,Second Owner
1166,12,12.618185607609803,11.002116507732017,Renault_Duster,Diesel,Individual,Manual,Second Owner
1167,14,12.278397958261774,11.407576060361786,Maruti_Swift,Diesel,Individual,Manual,Fourth & Above Owner
1168,21,11.951186847493476,11.289794413577894,Maruti_Wagon,Petrol,Individual,Manual,Second Owner
1169,11,13.815511557963774,11.522885696764481,Toyota_Innova,Diesel,Individual,Manual,Second Owner
1170,7,13.217675375388819,10.691967639914864,Mahindra_Bolero,Diesel,Individual,Manual,First Owner
1171,19,12.206077645517674,10.714439990727769,Maruti_Swift,Petrol,Individual,Manual,First Owner
1172,8,13.527829818844937,11.695255355062795,Mahindra_Scorpio,Diesel,Individual,Manual,First Owner
1173,20,11.407576060361786,11.407576060361786,Maruti_Zen,Petrol,Individual,Manual,Second Owner
1174,18,11.289794413577894,11.695255355062795,Maruti_Wagon,Petrol,Individual,Manual,Second Owner
1175,12,12.345834587905333,9.510519035757246,Hyundai_EON,Petrol,Individual,Manual,First Owner
1176,8,12.765691290604371,9.210440366976517,Renault_KWID,Petrol,Individual,Manual,First Owner
1177,10,12.691583538230217,10.12667110305036,Hyundai_Grand,Petrol,Individual,Manual,Third Owner
1178,7,13.017005083966255,9.04793908261736,Tata_Tigor,Petrol,Individual,Manual,First Owner
1179,13,12.429220196836383,11.695255355062795,Maruti_SX4,Diesel,Individual,Manual,First Owner
1180,13,12.323860125621126,11.695255355062795,Volkswagen_Polo,Diesel,Individual,Manual,First Owner
1181,16,11.918397239722838,11.410305634645404,Maruti_Alto,Petrol,Individual,Manual,Third Owner
1182,17,11.608244735642321,11.407576060361786,Maruti_Alto,Petrol,Individual,Manual,Second Owner
1183,15,11.918397239722838,10.596659732783579,Maruti_Alto,Petrol,Individual,Manual,Second Owner
1184,25,12.013706813470414,11.002116507732017,Maruti_Gypsy,Petrol,Individual,Manual,Fourth & Above Owner
1185,8,13.321215875492413,10.373522431293592,Renault_Duster,Diesel,Individual,Manual,Second Owner
1186,12,12.04355959836804,11.008760940077243,Tata_Manza,Diesel,Individual,Manual,First Owner
1187,17,11.918397239722838,11.169744776921561,Hyundai_Verna,Diesel,Individual,Manual,Second Owner
1188,12,12.611541086966115,11.407576060361786,Hyundai_i20,Diesel,Individual,Manual,First Owner
1189,10,12.834683971615659,11.184435286790631,Hyundai_Xcent,Diesel,Individual,Manual,First Owner
1190,12,12.873904582205107,11.407576060361786,Maruti_Swift,Diesel,Individual,Manual,First Owner
1191,8,13.304686600863562,9.210440366976517,Hyundai_i20,Petrol,Individual,Manual,First Owner
1192,11,12.230765258120545,10.12667110305036,Maruti_Alto,Petrol,Individual,Manual,Second Owner
1193,16,12.506180941677357,11.289794413577894,Hyundai_Verna,Diesel,Individual,Manual,Second Owner
1194,8,12.834683971615659,9.210440366976517,Hyundai_Grand,Petrol,Individual,Manual,First Owner
1195,5,13.45883704259595,7.00397413672268,Maruti_Baleno,Petrol,Individual,Manual,First Owner
1196,8,13.02805489573287,10.596659732783579,Maruti_Swift,Petrol,Individual,Manual,First Owner
1197,8,12.834683971615659,9.210440366976517,Hyundai_i10,Petrol,Individual,Manual,First Owner
